"source_id","publication_year","impact"
"https://openalex.org/S133992056",2017,3.55994358251058
"https://openalex.org/S75093782",2016,2.62608695652174
"https://openalex.org/S133992056",2015,3.88743882544861
"https://openalex.org/S49861241",2018,11.8949030221019
"https://openalex.org/S4210195248",2024,0.820998278829604
"https://openalex.org/S133992056",2018,3.08135593220339
"https://openalex.org/S75093782",2017,2.98383838383838
"https://openalex.org/S202381698",2020,4.44434088296517
"https://openalex.org/S74899632",2016,0.640449438202247
"https://openalex.org/S136778369",2019,1.09375
"https://openalex.org/S66354037",2017,2.09457984721717
"https://openalex.org/S133992056",2020,3.14823529411765
"https://openalex.org/S133992056",2019,3.35149572649573
"https://openalex.org/S5875222",2016,0.169230769230769
"https://openalex.org/S118704488",2020,1.00502512562814
"https://openalex.org/S102250854",2015,0.669683257918552
"https://openalex.org/S66354037",2020,2.06669572798605
"https://openalex.org/S102250854",2019,1.28387096774194
"https://openalex.org/S136778369",2015,0.821656050955414
"https://openalex.org/S4306400654",2015,1.38967719049308
"https://openalex.org/S4406922641",2016,2.89720726783311
"https://openalex.org/S4210185156",2018,NA
"https://openalex.org/S165939906",2023,0.666666666666667
"https://openalex.org/S11702923",2016,1.36764705882353
"https://openalex.org/S7407052962",2016,1.10408990420044
"https://openalex.org/S4306400654",2016,1.58553065260382
"https://openalex.org/S4406922641",2017,3.06401440733464
"https://openalex.org/S122471516",2018,1.71967654986523
"https://openalex.org/S7407052962",2018,1.1470812666921
"https://openalex.org/S4306400654",2017,1.8021327014218
"https://openalex.org/S4210185156",2019,0.129032258064516
"https://openalex.org/S4306401458",2015,1.24357090374724
"https://openalex.org/S30392833",2020,0.30188679245283
"https://openalex.org/S4210172849",2020,0.0261044176706827
"https://openalex.org/S4306502659",2019,0.0119331742243437
"https://openalex.org/S4210199484",2020,0.0366088631984586
"https://openalex.org/S4210202763",2025,1.44444444444444
"https://openalex.org/S77333486",2019,3.7578125
"https://openalex.org/S68632876",2016,3.51282051282051
"https://openalex.org/S145330833",2015,0.212543554006969
"https://openalex.org/S125754415",2018,11.1245073711867
"https://openalex.org/S25250876",2023,4.69117647058824
"https://openalex.org/S206312523",2024,2.31481481481481
"https://openalex.org/S25250876",2025,4.33333333333333
"https://openalex.org/S2484704948",2016,4.47845303867403
"https://openalex.org/S25250876",2018,2.91836734693878
"https://openalex.org/S2484704948",2017,4.45178799489144
"https://openalex.org/S28614077",2015,4.9425
"https://openalex.org/S10623703",2016,2.82751454696592
"https://openalex.org/S25293849",2018,0.263999052918196
"https://openalex.org/S4210168463",2019,3.91428571428571
"https://openalex.org/S188363740",2018,2.3402489626556
"https://openalex.org/S25250876",2021,5.96363636363636
"https://openalex.org/S2764766352",2022,1.3021978021978
"https://openalex.org/S2764766352",2025,1.0888638920135
"https://openalex.org/S5407040179",2025,3.52631578947368
"https://openalex.org/S2875300",2020,5.95238095238095
"https://openalex.org/S69248470",2022,3.14102564102564
"https://openalex.org/S122406424",2023,3.38888888888889
"https://openalex.org/S83651209",2022,3.75699689027099
"https://openalex.org/S2739045047",2018,2
"https://openalex.org/S4306518870",2016,0.134453781512605
"https://openalex.org/S4387281654",2022,NA
"https://openalex.org/S145330833",2024,0.163120567375887
"https://openalex.org/S4210205812",2026,0.468738588874914
"https://openalex.org/S4210177192",2026,0.580246913580247
"https://openalex.org/S4306518870",2015,0.0644067796610169
"https://openalex.org/S205768342",2019,6.49438202247191
"https://openalex.org/S106822843",2017,3.83076923076923
"https://openalex.org/S168123707",2019,1.6530612244898
"https://openalex.org/S43487215",2019,4.26717557251908
"https://openalex.org/S106822843",2021,6.57823129251701
"https://openalex.org/S75627607",2021,2.94444444444444
"https://openalex.org/S47477353",2020,3.40409207161125
"https://openalex.org/S106822843",2022,6.61283345349676
"https://openalex.org/S115248504",2019,3.10810810810811
"https://openalex.org/S151331055",2021,5.20416666666667
"https://openalex.org/S2755080209",2021,2.61812297734628
"https://openalex.org/S47477353",2024,3.77704194260486
"https://openalex.org/S2481255041",2024,7.02189781021898
"https://openalex.org/S131016564",2025,6.00646444554948
"https://openalex.org/S4210176507",2018,1.89041095890411
"https://openalex.org/S183721526",2021,3.65104166666667
"https://openalex.org/S4306401049",2021,0.470843017113881
"https://openalex.org/S131590804",2024,2.03640256959315
"https://openalex.org/S4306401293",2018,0.0723137085613438
"https://openalex.org/S4210229416",2017,0.897727272727273
"https://openalex.org/S4210206634",2022,1.95
"https://openalex.org/S14544163",2017,0.354059985369422
"https://openalex.org/S14544163",2015,0.848971874261404
"https://openalex.org/S4210189739",2015,0.392857142857143
"https://openalex.org/S4306401127",2016,0.0842992623814542
"https://openalex.org/S4306401127",2019,0.216145833333333
"https://openalex.org/S4210176507",2020,1.63953488372093
"https://openalex.org/S82332189",2021,1.76237623762376
"https://openalex.org/S14544163",2021,0.452298352124892
"https://openalex.org/S4363608639",2022,NA
"https://openalex.org/S7407051488",2024,0.0834870848708487
"https://openalex.org/S188300957",2025,1.23076923076923
"https://openalex.org/S14544163",2025,0.32300163132137
"https://openalex.org/S4210223016",2025,2.04651162790698
"https://openalex.org/S67703274",2017,1.14569536423841
"https://openalex.org/S161464388",2024,8.12690355329949
"https://openalex.org/S73612404",2022,2.20652173913043
"https://openalex.org/S5407042850",2024,NA
"https://openalex.org/S2738211502",2016,2
"https://openalex.org/S173252385",2017,1.8252427184466
"https://openalex.org/S10873304",2023,2.94863563402889
"https://openalex.org/S115434995",2023,1.37209302325581
"https://openalex.org/S10873304",2024,2.19849246231156
"https://openalex.org/S115434995",2022,1.59130434782609
"https://openalex.org/S111395508",2019,1.84
"https://openalex.org/S4210175061",2024,0.439269981120201
"https://openalex.org/S4306401019",2016,3.81539407784905
